actor_id,actor_name,drama_name,character_name,role
472fcb3f-36e1-4474-8779-12d5d44b25ad,Lee Hyun Seok,The Witch's Game,Yoo In Ha,Main Role
ad67ce65-0220-446b-951a-261b16222a49,Park Ha Na,Vengeance of the Bride,Eun Seo Yun / Kang Ba Ram,Main Role
ad67ce65-0220-446b-951a-261b16222a49,Park Ha Na,Young Lady and Gentleman,Jo Sa Ra,Main Role
ad67ce65-0220-446b-951a-261b16222a49,Park Ha Na,Fatal Promise,Cha Eun Dong,Main Role
ad67ce65-0220-446b-951a-261b16222a49,Park Ha Na,The Great Show,Kim Hye Jin [Anchorwoman],Support Role
ad67ce65-0220-446b-951a-261b16222a49,Park Ha Na,Mysterious Personal Shopper,Hong Se Yeon,Main Role
ad67ce65-0220-446b-951a-261b16222a49,Park Ha Na,Unexpected Heroes,No Deul Hee,Main Role
ad67ce65-0220-446b-951a-261b16222a49,Park Ha Na,Still Loving You,Kim Bit Na,Main Role
ad67ce65-0220-446b-951a-261b16222a49,Park Ha Na,The Promise,Jang Se Jin,Main Role
b2d19ae5-a7f9-40e0-8380-7c1f00cfb3bb,Kang Ji Sub,Vengeance of the Bride,Kang Tae Poong,Main Role
b2d19ae5-a7f9-40e0-8380-7c1f00cfb3bb,Kang Ji Sub,Bravo My Life,Seol Do Hyun,Main Role
b2d19ae5-a7f9-40e0-8380-7c1f00cfb3bb,Kang Ji Sub,A Bird That Doesn't Sing,Park Seong Soo,Main Role
7c70e45a-6cb1-4c65-acf1-2e1b06935b8b,Park  Yoon Jae,Vengeance of the Bride,Yoon San Deul,Main Role
7c70e45a-6cb1-4c65-acf1-2e1b06935b8b,Park  Yoon Jae,Red Shoes,Yoon Ki Seok,Main Role
7c70e45a-6cb1-4c65-acf1-2e1b06935b8b,Park  Yoon Jae,It's My Life,Yang Nam Jin / An Nam Jin,Main Role
7c70e45a-6cb1-4c65-acf1-2e1b06935b8b,Park  Yoon Jae,Unknown Woman,Goo Do Chi,Main Role
7c70e45a-6cb1-4c65-acf1-2e1b06935b8b,Park  Yoon Jae,Iron Lady Cha,Kim Ji Seok,Main Role
407221fd-f1d0-468f-bfaa-63124b56cd83,Oh Seung Ah,Vengeance of the Bride,Kang Ba Da,Main Role
407221fd-f1d0-468f-bfaa-63124b56cd83,Oh Seung Ah,Second Husband,Yoon Jae Kyeong,Main Role
407221fd-f1d0-468f-bfaa-63124b56cd83,Oh Seung Ah,Bad Love,Hang Yeon Soo,Main Role
407221fd-f1d0-468f-bfaa-63124b56cd83,Oh Seung Ah,Secrets and Lies,Shin Hwa Kyung,Main Role
407221fd-f1d0-468f-bfaa-63124b56cd83,Oh Seung Ah,TV Novel: A Sea of Her Own,Yoon Soo In,Main Role
407221fd-f1d0-468f-bfaa-63124b56cd83,Oh Seung Ah,88 Street,Somi,Main Role
a7c55bce-945f-4532-aa98-c3e78005be06,Son Chang Min,Vengeance of the Bride,Kang Baek San,Support Role
a7c55bce-945f-4532-aa98-c3e78005be06,Son Chang Min,My Sassy Girl,Rei Hwi Jong,Support Role
a7c55bce-945f-4532-aa98-c3e78005be06,Son Chang Min,My Daughter Geum Sa Wol,Kang Man Hoo,Main Role
98dad49e-758c-4484-a0b5-7b00a686b790,Choi Soo Rin,Vengeance of the Bride,Nam In Soon,Support Role
98dad49e-758c-4484-a0b5-7b00a686b790,Choi Soo Rin,A Good Supper,Min Kyeong,Support Role
456a0472-7c2b-4740-8c1d-b879414f7aad,Jeon Yeo Been,Glitch,Hong Ji Hyo,Main Role
456a0472-7c2b-4740-8c1d-b879414f7aad,Jeon Yeo Been,Vincenzo,Hong Cha Young,Main Role
456a0472-7c2b-4740-8c1d-b879414f7aad,Jeon Yeo Been,Be Melodramatic,Lee Eun Jung,Main Role
55b5aff8-1bb0-4270-ae66-7124a0b9257d,Ko Chang Seok,Glitch,Kim Chan Woo [Church member],Support Role
55b5aff8-1bb0-4270-ae66-7124a0b9257d,Ko Chang Seok,Today's Webtoon,On Ki Bong,Support Role
55b5aff8-1bb0-4270-ae66-7124a0b9257d,Ko Chang Seok,Memorist,Goo Kyung Tan,Support Role
55b5aff8-1bb0-4270-ae66-7124a0b9257d,Ko Chang Seok,Encounter,Nam Myung Shik [Soo Hyun's driver],Support Role
73b3d862-5a6b-43c4-96b7-1f0de43e8059,Jung Da Bin,Glitch,Kim Young Gi [New Beginnings Peace Corps member],Support Role
73b3d862-5a6b-43c4-96b7-1f0de43e8059,Jung Da Bin,Live On,Baek Ho Rang,Main Role
73b3d862-5a6b-43c4-96b7-1f0de43e8059,Jung Da Bin,Extracurricular,Seo Min Hee,Main Role
73b3d862-5a6b-43c4-96b7-1f0de43e8059,Jung Da Bin,What's Up With These Kids!?,Na Bo Ram,Main Role
98fc0954-320e-4b8b-b07e-0e3776220fda,Jo Soo Hyang,Love Is for Suckers,Kang Chae Ri,Support Role
98fc0954-320e-4b8b-b07e-0e3776220fda,Jo Soo Hyang,Vivid Romance,Wang So Ra,Main Role
98fc0954-320e-4b8b-b07e-0e3776220fda,Jo Soo Hyang,Who Are You: School 2015,Kang So Yeong,Support Role
cb154d12-f28f-4913-a376-7668ca624a57,Park Yeon Woo,Love Is for Suckers,John Jang,Support Role
a11a6ff3-5024-4a48-833b-a8e0d71d8626,Lee Ju Yeon,Love Is for Suckers,Han Ji Yun,Support Role
4f66c3ef-1fa6-475a-8423-9b30c20b5338,Doh Kyung Soo,Bad Prosecutor,Jin Jung,Main Role
4f66c3ef-1fa6-475a-8423-9b30c20b5338,Doh Kyung Soo,100 Days My Prince,Crown Prince Lee Yool / Na Won Deuk,Main Role
4f66c3ef-1fa6-475a-8423-9b30c20b5338,Doh Kyung Soo,Positive Physique,Kim Hwan Dong,Main Role
4f66c3ef-1fa6-475a-8423-9b30c20b5338,Doh Kyung Soo,EXO Next Door,D.O.,Main Role
1a1fc483-fd54-4b16-b866-98a082bcf766,Lee Se Hee,Bad Prosecutor,Shin Ah Ra,Main Role
1a1fc483-fd54-4b16-b866-98a082bcf766,Lee Se Hee,Young Lady and Gentleman,Park Dan Dan,Main Role
1a1fc483-fd54-4b16-b866-98a082bcf766,Lee Se Hee,Kiss Goblin,Yoon Sul Hee [Yeon Ah's friend],Support Role
1a1fc483-fd54-4b16-b866-98a082bcf766,Lee Se Hee,Kiss Scene in Yeonnamdong,Nam Jin Ju,Support Role
1a1fc483-fd54-4b16-b866-98a082bcf766,Lee Se Hee,Sandwich Theory,Choi Sun Hee,Main Role
1a1fc483-fd54-4b16-b866-98a082bcf766,Lee Se Hee,"Fight Hard, Love Harder",Jin Joo,Main Role
c1db4baf-316a-45c5-b08f-fad4d0ef3571,Joo Bo Young,Bad Prosecutor,Baek Eun Ji,Support Role
a506330f-7be8-492f-bd30-9ab0185c3aea,Lee Si Eon,Bad Prosecutor,Go Joong Do,Support Role
a506330f-7be8-492f-bd30-9ab0185c3aea,Lee Si Eon,Queen: Love and War,Wal,Main Role
a506330f-7be8-492f-bd30-9ab0185c3aea,Lee Si Eon,Abyss,Park Dong Chul [Detective],Support Role
a506330f-7be8-492f-bd30-9ab0185c3aea,Lee Si Eon,Player,Im Byung Min,Main Role
a506330f-7be8-492f-bd30-9ab0185c3aea,Lee Si Eon,Two Cops,Yong Pal,Support Role
a506330f-7be8-492f-bd30-9ab0185c3aea,Lee Si Eon,Reunited Worlds,Shin Ho Bang,Support Role
a506330f-7be8-492f-bd30-9ab0185c3aea,Lee Si Eon,W,Park Soo Bong [Sung Moo's subordinate],Support Role
a506330f-7be8-492f-bd30-9ab0185c3aea,Lee Si Eon,High-end Crush,Section Chief Heo,Support Role
a506330f-7be8-492f-bd30-9ab0185c3aea,Lee Si Eon,Falling for Innocence,"Oh Woo Shik / ""Tinker Bell"" [Min Ho's secretary]",Support Role
0acad810-7715-4616-b564-5b792c371557,Kim  Sang Ho,Bad Prosecutor,Park Jae Kyung,Support Role
0acad810-7715-4616-b564-5b792c371557,Kim  Sang Ho,May It Please the Court,Shin Chi Sik,Support Role
0acad810-7715-4616-b564-5b792c371557,Kim  Sang Ho,Insider,Mok Jin Hyung [Prosecutor],Support Role
0acad810-7715-4616-b564-5b792c371557,Kim  Sang Ho,My Name,Cha Gi Ho,Support Role
0acad810-7715-4616-b564-5b792c371557,Kim  Sang Ho,L.U.C.A.: The Beginning,Choi Jin Hwan,Support Role
0acad810-7715-4616-b564-5b792c371557,Kim  Sang Ho,Alice,Go Hyun Seok [Police],Support Role
0acad810-7715-4616-b564-5b792c371557,Kim  Sang Ho,Kingdom Season 2,Moo Young [Royal guard],Support Role
0acad810-7715-4616-b564-5b792c371557,Kim  Sang Ho,Kingdom,Moo Young [Royal guard],Support Role
0acad810-7715-4616-b564-5b792c371557,Kim  Sang Ho,"Bring It On, Ghost",Myung Chul [Monk],Support Role
0acad810-7715-4616-b564-5b792c371557,Kim  Sang Ho,Lucky Romance,Won Dae Hae,Support Role
a59c5c19-c68a-4ffc-908d-4701be5042a5,Jung Tae Woo,"Now, Parliament Is 36.5",Nam Goong Hoon,Main Role
a59c5c19-c68a-4ffc-908d-4701be5042a5,Jung Tae Woo,The Jingbirok: A Memoir of Imjin War,Lee Cheon Ri,Support Role
365413d6-6c18-4fbd-bd8b-0495c4ad4207,Seo Ji Soo,"Now, Parliament Is 36.5",Kang Ha Yeong,Main Role
365413d6-6c18-4fbd-bd8b-0495c4ad4207,Seo Ji Soo,Love On Green,Go Oh Long,Main Role
365413d6-6c18-4fbd-bd8b-0495c4ad4207,Seo Ji Soo,"Why, All of a Sudden?",Ha So Yeon,Main Role
365413d6-6c18-4fbd-bd8b-0495c4ad4207,Seo Ji Soo,One Fine Week Season 2,Jung Da Eun | Kim Byul,Main Role
365413d6-6c18-4fbd-bd8b-0495c4ad4207,Seo Ji Soo,One Fine Week,Jung Da Eun | Kim Byul,Main Role
30d22646-b2d6-46d2-b866-3b820d5a5f59,Kim Tae Han,"Now, Parliament Is 36.5",Park Cheol Min,Main Role
dd24b8cb-4f76-44e6-83f3-d7b65cd4fae2,Song Min Hyung,"Now, Parliament Is 36.5",Lee Sang Jin,Support Role
a853faa7-1462-40f3-8aa9-8842d97ce307,Joo Suk Je,"Now, Parliament Is 36.5",Kim Joong Kwan,Support Role
3234fadf-d2b2-4f1f-a9ea-d5121975164e,Kim Se Hyeon,Have a Good Neighbor,Eun Kyum,Main Role
c9aa18f5-7ec0-4f9d-be89-db004a87d1a6,Lee Yu Kyung,Have a Good Neighbor,Choi Lyn,Main Role
c9aa18f5-7ec0-4f9d-be89-db004a87d1a6,Lee Yu Kyung,True Ending,Lee Jin,Main Role
25dc4540-f22f-4a33-8b2b-94618c0689d2,Baek Sung Hyun,The Love in Your Eyes,Jang Kyung Joon,Main Role
25dc4540-f22f-4a33-8b2b-94618c0689d2,Baek Sung Hyun,Casting a Spell to You,Kim Yeong Kwang,Main Role
25dc4540-f22f-4a33-8b2b-94618c0689d2,Baek Sung Hyun,Voice Season 4: Judgment Hour,Shim Dae Shik [Golden Time Dispatch team],Support Role
25dc4540-f22f-4a33-8b2b-94618c0689d2,Baek Sung Hyun,Momin's Room,Hyun Woo,Support Role
25dc4540-f22f-4a33-8b2b-94618c0689d2,Baek Sung Hyun,Ready for Start - Vol. 1,Kim Byeong Cheol [New recruit],Main Role
25dc4540-f22f-4a33-8b2b-94618c0689d2,Baek Sung Hyun,My Love Eun Dong,Ji Eun Ho / Park Hyun Soo [20s],Support Role
76312bc5-5427-4d86-98b1-ba49e10c9601,Bae Noo Ri,The Love in Your Eyes,Lee Young Yi,Main Role
76312bc5-5427-4d86-98b1-ba49e10c9601,Bae Noo Ri,In Your Dream,Yoo Nam Hee,Main Role
76312bc5-5427-4d86-98b1-ba49e10c9601,Bae Noo Ri,Dramaworld,Seo Yeon,Main Role
76312bc5-5427-4d86-98b1-ba49e10c9601,Bae Noo Ri,Cheers to Me,Hong Se Im,Support Role
76312bc5-5427-4d86-98b1-ba49e10c9601,Bae Noo Ri,The Superman Age,[Herself],Support Role
c16eaff1-343c-4bc1-a6ad-266170283a57,Choi Yoon Ra,The Love in Your Eyes,Kim Hae Mi,Main Role
67463dbd-77e8-4d4c-881f-c5048da41ef7,Jung Soo Hwan,The Love in Your Eyes,Jang Se Joon,Main Role
67463dbd-77e8-4d4c-881f-c5048da41ef7,Jung Soo Hwan,"Fight Hard, Love Harder",Hyun Woo,Support Role
67463dbd-77e8-4d4c-881f-c5048da41ef7,Jung Soo Hwan,Crushes Reverse,Nam Dong Yun,Main Role
60beacd4-4182-4c37-bfce-f5ee9cb36228,Lee Ho Jae,The Love in Your Eyes,Chairman Jang Hoon,Support Role
60beacd4-4182-4c37-bfce-f5ee9cb36228,Lee Ho Jae,Mysterious Personal Shopper,Eun Gi Tae,Support Role
3874429a-3462-47b4-8e7f-bd60b0453c81,Jung Hye Sun,The Love in Your Eyes,So Bok Hee,Support Role
3874429a-3462-47b4-8e7f-bd60b0453c81,Jung Hye Sun,Hide and Seek,Na Hae Geum,Support Role
1ebf25a4-0e10-4854-b870-85c15bd2175f,Han Ji Hyun,Cheer Up,Do Hae Yi,Main Role
1ebf25a4-0e10-4854-b870-85c15bd2175f,Han Ji Hyun,What a Wonderful World,Jo Ah Yeong,Main Role
1ebf25a4-0e10-4854-b870-85c15bd2175f,Han Ji Hyun,Soul Driver,Jin Hwi,Support Role
212a7e9a-4580-49a9-88bf-13549c64d442,Bae In Hyuk,Cheer Up,Park Jung Woo,Main Role
212a7e9a-4580-49a9-88bf-13549c64d442,Bae In Hyuk,Why Her?,Choi Yoon Sang,Main Role
212a7e9a-4580-49a9-88bf-13549c64d442,Bae In Hyuk,"At a Distance, Spring Is Green",Nam Soo Hyun,Main Role
212a7e9a-4580-49a9-88bf-13549c64d442,Bae In Hyuk,My Roommate Is a Gumiho,Gye Sun Woo,Main Role
212a7e9a-4580-49a9-88bf-13549c64d442,Bae In Hyuk,Kiss Goblin,Ban Sook [Goblin] / Kim Keon Woo [Human],Main Role
212a7e9a-4580-49a9-88bf-13549c64d442,Bae In Hyuk,XX,Park Dan Hee,Main Role
212a7e9a-4580-49a9-88bf-13549c64d442,Bae In Hyuk,Kiss Scene in Yeonnamdong,Han Yun Woo,Support Role
212a7e9a-4580-49a9-88bf-13549c64d442,Bae In Hyuk,"Teacher, Would You Like to Date Me?",Choi Jin Woo,Main Role
212a7e9a-4580-49a9-88bf-13549c64d442,Bae In Hyuk,Triple Fling Season 2,Shin Jeong Woo,Main Role
c3e903ee-219f-4605-bc2a-8e639c0656a3,Kim Hyun Jin,Cheer Up,Jin Sun Ho,Main Role
c3e903ee-219f-4605-bc2a-8e639c0656a3,Kim Hyun Jin,Peng,Yeon Ha Rim,Main Role
c3e903ee-219f-4605-bc2a-8e639c0656a3,Kim Hyun Jin,Sugar Coating,Yoo Han Gyeol,Main Role
c3e903ee-219f-4605-bc2a-8e639c0656a3,Kim Hyun Jin,First Love Story Season 2,Kim Hyun Jin,Main Role
c3e903ee-219f-4605-bc2a-8e639c0656a3,Kim Hyun Jin,First Love Story,Kim Hyun Jin,Main Role
c3e903ee-219f-4605-bc2a-8e639c0656a3,Kim Hyun Jin,First Love Story Pilot,Kim Hyun Jin,Main Role
d688da20-0c37-44eb-b237-8b0ed65a5711,Jang Gyu Ri,Cheer Up,Tae Cho Hee,Main Role
d688da20-0c37-44eb-b237-8b0ed65a5711,Jang Gyu Ri,Dating Class,Kang Ji Young,Main Role
e0fd7461-5b6c-43c8-ba36-e5ead5a7aba9,Kwak Dong Yeon,Gaus Electronics,Lee Sang Shik,Main Role
e0fd7461-5b6c-43c8-ba36-e5ead5a7aba9,Kwak Dong Yeon,Big Mouth,Jerry,Support Role
e0fd7461-5b6c-43c8-ba36-e5ead5a7aba9,Kwak Dong Yeon,Monstrous,Kwak Yong Joo,Support Role
e0fd7461-5b6c-43c8-ba36-e5ead5a7aba9,Kwak Dong Yeon,Vincenzo,Jang Han Seo,Support Role
e0fd7461-5b6c-43c8-ba36-e5ead5a7aba9,Kwak Dong Yeon,Never Twice,Na Hae Joon,Main Role
e0fd7461-5b6c-43c8-ba36-e5ead5a7aba9,Kwak Dong Yeon,My Strange Hero,Oh Se Ho,Main Role
e0fd7461-5b6c-43c8-ba36-e5ead5a7aba9,Kwak Dong Yeon,My ID Is Gangnam Beauty,Yeon Woo Young,Main Role
e0fd7461-5b6c-43c8-ba36-e5ead5a7aba9,Kwak Dong Yeon,Radio Romance,Jason,Support Role
e0fd7461-5b6c-43c8-ba36-e5ead5a7aba9,Kwak Dong Yeon,Love in the Moonlight,Kim Byung Yeon,Main Role
e0fd7461-5b6c-43c8-ba36-e5ead5a7aba9,Kwak Dong Yeon,The Flatterer,Park Geon,Main Role
50fe14af-2fb4-4392-be02-ca3d07fb695d,Go Sung Hee,Gaus Electronics,Cha Na Rae,Main Role
50fe14af-2fb4-4392-be02-ca3d07fb695d,Go Sung Hee,King Maker: The Change of Destiny,Lee Bong Ryun,Main Role
50fe14af-2fb4-4392-be02-ca3d07fb695d,Go Sung Hee,My Holo Love,Han So Yeon,Main Role
50fe14af-2fb4-4392-be02-ca3d07fb695d,Go Sung Hee,"Miss Ma, Nemesis",Seo Eun Ji,Main Role
50fe14af-2fb4-4392-be02-ca3d07fb695d,Go Sung Hee,Suits,Kim Ji Na,Main Role
50fe14af-2fb4-4392-be02-ca3d07fb695d,Go Sung Hee,Mother,Shin Ja Young,Support Role
50fe14af-2fb4-4392-be02-ca3d07fb695d,Go Sung Hee,My Beautiful Bride,Yoon Joo Yeong,Main Role
50fe14af-2fb4-4392-be02-ca3d07fb695d,Go Sung Hee,Spy,Lee Yoon Jin,Main Role
7eb9ff46-c9e7-4aa4-94c2-9c5638840ff5,Bae Hyun Sung,Gaus Electronics,Baek Ma Tan,Main Role
7eb9ff46-c9e7-4aa4-94c2-9c5638840ff5,Bae Hyun Sung,Dear.M,Park Ha Neul,Main Role
7eb9ff46-c9e7-4aa4-94c2-9c5638840ff5,Bae Hyun Sung,Love Playlist Season 4,Park Ha Neul,Main Role
8c8dbe50-cd77-4914-85b2-14b47043bfd6,Kang  Min Ah,Gaus Electronics,Gun Kang Mi,Main Role
8c8dbe50-cd77-4914-85b2-14b47043bfd6,Kang  Min Ah,Miracle,Lee So Rin,Main Role
8c8dbe50-cd77-4914-85b2-14b47043bfd6,Kang  Min Ah,"At a Distance, Spring Is Green",Kim So Bin,Main Role
8c8dbe50-cd77-4914-85b2-14b47043bfd6,Kang  Min Ah,The Temperature of Language: Our Nineteen,Han Yu Ri,Main Role
8c8dbe50-cd77-4914-85b2-14b47043bfd6,Kang  Min Ah,Monchouchou Globalhouse,Kang Yu Na,Main Role
8c8dbe50-cd77-4914-85b2-14b47043bfd6,Kang  Min Ah,A-Teen Season 2,Cha Ah Hyun,Main Role
8c8dbe50-cd77-4914-85b2-14b47043bfd6,Kang  Min Ah,Love as You Taste,Hong Cho Ee,Main Role
8c8dbe50-cd77-4914-85b2-14b47043bfd6,Kang  Min Ah,Between Friendship and Love Season 2,Yeo Woo Jung,Main Role
8c8dbe50-cd77-4914-85b2-14b47043bfd6,Kang  Min Ah,Tomorrow Boy,Joo Ah Ra,Main Role
0fe4bc9b-285d-4738-b135-d18d728d6343,Baek Hyun Jin,Gaus Electronics,Ki Sung Nam,Support Role
0fe4bc9b-285d-4738-b135-d18d728d6343,Baek Hyun Jin,Political Fever,Kim Seong Nam,Main Role
0fe4bc9b-285d-4738-b135-d18d728d6343,Baek Hyun Jin,Happiness,Oh Joo Hyeong,Support Role
0fe4bc9b-285d-4738-b135-d18d728d6343,Baek Hyun Jin,Tomorrow With You,Kim Yong Jin,Support Role
35b672df-8473-48ff-8dfe-7a15616a8955,Heo Jung Do,Gaus Electronics,Wi Jang Byung,Support Role
35b672df-8473-48ff-8dfe-7a15616a8955,Heo Jung Do,Lily Fever,Heo Ji Sang (Ep. 4),Guest Role
a38f978f-7fb4-4752-b80a-36bc57207a45,Im Na Young,The Witch's Eye,Han Da Bit,Main Role
a38f978f-7fb4-4752-b80a-36bc57207a45,Im Na Young,Heartbeat Broadcasting Accident,Yoon Yi Seo,Main Role
a38f978f-7fb4-4752-b80a-36bc57207a45,Im Na Young,To Me to You,Hyun Ah,Main Role
a38f978f-7fb4-4752-b80a-36bc57207a45,Im Na Young,Summer Guys,Yeom Ah Ran,Main Role
8abb1c84-f6da-4365-85b0-95120eda7ae6,Ahn Je Na,The Witch's Eye,Ma Do Hee,Main Role
fff3258c-6895-4154-97b0-fe6aecdb5861,Jung Joon Ho,The Witch's Eye,Ahn Hee-seok,Support Role
fff3258c-6895-4154-97b0-fe6aecdb5861,Jung Joon Ho,"From Now On, Showtime!",Choi Gum,Main Role
fff3258c-6895-4154-97b0-fe6aecdb5861,Jung Joon Ho,The Tale of Nokdu,King Gwang Hae,Main Role
fff3258c-6895-4154-97b0-fe6aecdb5861,Jung Joon Ho,SKY Castle,Kang Joon Sang [Prof. Orthopedics],Support Role
fff3258c-6895-4154-97b0-fe6aecdb5861,Jung Joon Ho,The Flower in Prison,Yoon Won Hyung,Main Role
fff3258c-6895-4154-97b0-fe6aecdb5861,Jung Joon Ho,"Sweet, Savage Family",Yoon Tae Soo,Main Role
b5006ae8-1d4f-45e3-a022-b82cc533b0f5,Lee  Ha Na,Three Bold Siblings,Kim Tae Joo,Main Role
b5006ae8-1d4f-45e3-a022-b82cc533b0f5,Lee  Ha Na,Voice Season 4: Judgment Hour,Kang Kwon Joo,Main Role
b5006ae8-1d4f-45e3-a022-b82cc533b0f5,Lee  Ha Na,A Piece of Your Mind,Moon Soon Ho,Main Role
b5006ae8-1d4f-45e3-a022-b82cc533b0f5,Lee  Ha Na,Voice Season 3: City of Accomplices,Kang Kwon Joo,Main Role
b5006ae8-1d4f-45e3-a022-b82cc533b0f5,Lee  Ha Na,Voice Season 2,Kang Kwon Joo,Main Role
b5006ae8-1d4f-45e3-a022-b82cc533b0f5,Lee  Ha Na,Voice,Kang Kwon Joo,Main Role
b5006ae8-1d4f-45e3-a022-b82cc533b0f5,Lee  Ha Na,Unkind Women,Jung Ma Ri,Main Role
423862ff-7e55-4fa5-a84a-0583354442ca,Im Joo Hwan,Three Bold Siblings,Lee Sang Joon,Main Role
423862ff-7e55-4fa5-a84a-0583354442ca,Im Joo Hwan,The Spies Who Loved Me,Hyun Dae Hyun/Derek Hyun,Main Role
423862ff-7e55-4fa5-a84a-0583354442ca,Im Joo Hwan,The Game: Towards Zero,Goo Do Kyung,Main Role
423862ff-7e55-4fa5-a84a-0583354442ca,Im Joo Hwan,The Great Show,Kang Joon Ho,Main Role
423862ff-7e55-4fa5-a84a-0583354442ca,Im Joo Hwan,Different Dreams,Fukuda Saburo,Main Role
423862ff-7e55-4fa5-a84a-0583354442ca,Im Joo Hwan,The Bride of Habaek,Shin Hoo Ye,Main Role
423862ff-7e55-4fa5-a84a-0583354442ca,Im Joo Hwan,Uncontrollably Fond,Choi Ji Tae / Hyun Woo,Main Role
423862ff-7e55-4fa5-a84a-0583354442ca,Im Joo Hwan,Oh My Ghost,Choi Seong Jae,Main Role
423862ff-7e55-4fa5-a84a-0583354442ca,Im Joo Hwan,Shine or Go Crazy,Prince Wang Wook,Main Role
ceb8579b-0ce9-4889-9e25-8daa921ccbc9,Lee Tae Sung,Three Bold Siblings,Cha Yoon Ho,Main Role
ceb8579b-0ce9-4889-9e25-8daa921ccbc9,Lee Tae Sung,Golden Garden,Choi Joon Ki,Main Role
ceb8579b-0ce9-4889-9e25-8daa921ccbc9,Lee Tae Sung,Miss Hammurabi,Min Yong Joon,Main Role
ceb8579b-0ce9-4889-9e25-8daa921ccbc9,Lee Tae Sung,My Golden Life,Seo Ji Tae [Ji Ahn's elder brother],Support Role
ceb8579b-0ce9-4889-9e25-8daa921ccbc9,Lee Tae Sung,Mom,Kim Gang Jae,Main Role
d9faac29-6004-48ca-b283-8403e976a65f,Kim So Eun,Three Bold Siblings,Kim So Rim,Main Role
d9faac29-6004-48ca-b283-8403e976a65f,Kim So Eun,Lonely Enough to Love,Lee Na Eun,Main Role
d9faac29-6004-48ca-b283-8403e976a65f,Kim So Eun,That Man Oh Soo,Seo Yoo Ri,Main Role
d9faac29-6004-48ca-b283-8403e976a65f,Kim So Eun,Thumping Spike 2,Han Da Woon,Main Role
d9faac29-6004-48ca-b283-8403e976a65f,Kim So Eun,Our Gap Soon,Shin Gap Soon,Main Role
d9faac29-6004-48ca-b283-8403e976a65f,Kim So Eun,Falling for Do Jeon,Ban Ha Na,Main Role
d9faac29-6004-48ca-b283-8403e976a65f,Kim So Eun,The Scholar Who Walks the Night,Choi Hye Ryung / Lee Myung Hee,Main Role
79fae915-8759-419e-97d8-8e71d7bf986e,Lee Yoo Jin,Three Bold Siblings,Kim Gun Woo,Main Role
79fae915-8759-419e-97d8-8e71d7bf986e,Lee Yoo Jin,Unicorn,Jay,Support Role
79fae915-8759-419e-97d8-8e71d7bf986e,Lee Yoo Jin,Ply Friends: Seoyeon University Class of '22,Han Jae In,Support Role
79fae915-8759-419e-97d8-8e71d7bf986e,Lee Yoo Jin,The One Serving House,Yoo No Eul,Main Role
79fae915-8759-419e-97d8-8e71d7bf986e,Lee Yoo Jin,It's Okay to Be Sensitive Season 3,U-Na (Ep.4),Guest Role
79fae915-8759-419e-97d8-8e71d7bf986e,Lee Yoo Jin,Do You Like Brahms?,Yoon Dong Yoon ,Support Role
79fae915-8759-419e-97d8-8e71d7bf986e,Lee Yoo Jin,Uigeumbu,Yoo Jin,Main Role
79fae915-8759-419e-97d8-8e71d7bf986e,Lee Yoo Jin,Cat's Bar,Ba Ru Ni,Support Role
79fae915-8759-419e-97d8-8e71d7bf986e,Lee Yoo Jin,Love Playlist Season 4,Han Jae In,Main Role
79fae915-8759-419e-97d8-8e71d7bf986e,Lee Yoo Jin,Engineering Sensibility,Yoo Jin,Main Role
79fae915-8759-419e-97d8-8e71d7bf986e,Lee Yoo Jin,On the Campus,Yoo Eun Ho,Main Role
79fae915-8759-419e-97d8-8e71d7bf986e,Lee Yoo Jin,Love Playlist Season 3,Han Jae In,Main Role
79fae915-8759-419e-97d8-8e71d7bf986e,Lee Yoo Jin,Flower Ever After,[Waitress at the bar] (Ep.6),Guest Role
79fae915-8759-419e-97d8-8e71d7bf986e,Lee Yoo Jin,Love Playlist Season 2,Han Jae In,Main Role
79fae915-8759-419e-97d8-8e71d7bf986e,Lee Yoo Jin,Power Rangers Dino Force Brave,Yun Do Hee / Brave Pink Dino,Main Role
79fae915-8759-419e-97d8-8e71d7bf986e,Lee Yoo Jin,Love Playlist Pilot,Han Jae In,Main Role
79fae915-8759-419e-97d8-8e71d7bf986e,Lee Yoo Jin,Love Playlist,Han Jae In,Main Role
79fae915-8759-419e-97d8-8e71d7bf986e,Lee Yoo Jin,Sweet 20,Kang Woo,Support Role
3a294428-aa9c-4e14-83e4-736a6dc7cf64,Ahn Jae Wook,The Empire,Na Geun Woo,Main Role
3a294428-aa9c-4e14-83e4-736a6dc7cf64,Ahn Jae Wook,Mouse,Han Seo Jun [Neurosurgeon],Support Role
3a294428-aa9c-4e14-83e4-736a6dc7cf64,Ahn Jae Wook,Five Enough,Lee Sang Tae,Main Role
085758dc-6da0-4525-9082-e81aa52b34c8,Lee Mi Sook,The Empire,Ham Kwang Jun,Main Role
085758dc-6da0-4525-9082-e81aa52b34c8,Lee Mi Sook,Let Me Introduce Her,Min Ja Young [Chan Ki's mother],Support Role
085758dc-6da0-4525-9082-e81aa52b34c8,Lee Mi Sook,Wok of Love,Jin Jung Hye | Mysterious Woman,Support Role
085758dc-6da0-4525-9082-e81aa52b34c8,Lee Mi Sook,Money Flower,Jung Mal Ran,Main Role
